Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga
11,Aceh,Cabai Rawit Merah,2022,April,-
12,Sumatera Utara,Cabai Rawit Merah,2022,April,"Rp56,920"
13,Sumatera Barat,Cabai Rawit Merah,2022,April,"Rp49,510"
14,Riau,Cabai Rawit Merah,2022,April,"Rp43,167"
15,Jambi,Cabai Rawit Merah,2022,April,"Rp39,939"
16,Sumatera Selatan,Cabai Rawit Merah,2022,April,"Rp42,342"
17,Bengkulu,Cabai Rawit Merah,2022,April,"Rp37,381"
18,Lampung,Cabai Rawit Merah,2022,April,"Rp41,592"
19,Kepulauan Bangka Belitung,Cabai Rawit Merah,2022,April,"Rp69,297"
21,Kepulauan Riau,Cabai Rawit Merah,2022,April,"Rp67,519"
31,DKI Jakarta,Cabai Rawit Merah,2022,April,"Rp49,636"
32,Jawa Barat,Cabai Rawit Merah,2022,April,"Rp44,085"
33,Jawa Tengah,Cabai Rawit Merah,2022,April,"Rp29,736"
34,DI Yogyakarta,Cabai Rawit Merah,2022,April,"Rp28,949"
35,Jawa Timur,Cabai Rawit Merah,2022,April,"Rp29,408"
36,Banten,Cabai Rawit Merah,2022,April,"Rp40,681"
51,Bali,Cabai Rawit Merah,2022,April,"Rp31,537"
52,Nusa Tenggara Barat,Cabai Rawit Merah,2022,April,"Rp46,304"
53,Nusa Tenggara Timur,Cabai Rawit Merah,2022,April,"Rp55,410"
61,Kalimantan Barat,Cabai Rawit Merah,2022,April,"Rp67,861"
62,Kalimantan Tengah,Cabai Rawit Merah,2022,April,"Rp73,284"
63,Kalimantan Selatan,Cabai Rawit Merah,2022,April,"Rp70,125"
64,Kalimantan Timur,Cabai Rawit Merah,2022,April,"Rp63,582"
65,Kalimantan Utara,Cabai Rawit Merah,2022,April,"Rp90,063"
71,Sulawesi Utara,Cabai Rawit Merah,2022,April,"Rp52,714"
72,Sulawesi Tengah,Cabai Rawit Merah,2022,April,"Rp48,586"
73,Sulawesi Selatan,Cabai Rawit Merah,2022,April,"Rp37,799"
74,Sulawesi Tenggara,Cabai Rawit Merah,2022,April,"Rp58,932"
75,Gorontalo,Cabai Rawit Merah,2022,April,"Rp45,273"
76,Sulawesi Barat,Cabai Rawit Merah,2022,April,"Rp46,617"
81,Maluku,Cabai Rawit Merah,2022,April,"Rp90,867"
82,Maluku Utara,Cabai Rawit Merah,2022,April,"Rp79,118"
91,Papua Barat,Cabai Rawit Merah,2022,April,"Rp78,569"
94,Papua,Cabai Rawit Merah,2022,April,"Rp86,510"
11,Aceh,Daging Sapi Murni,2022,April,"Rp150,796"
12,Sumatera Utara,Daging Sapi Murni,2022,April,"Rp134,863"
13,Sumatera Barat,Daging Sapi Murni,2022,April,"Rp137,880"
14,Riau,Daging Sapi Murni,2022,April,"Rp148,496"
15,Jambi,Daging Sapi Murni,2022,April,"Rp137,890"
16,Sumatera Selatan,Daging Sapi Murni,2022,April,"Rp139,457"
17,Bengkulu,Daging Sapi Murni,2022,April,"Rp133,041"
18,Lampung,Daging Sapi Murni,2022,April,"Rp137,650"
19,Kepulauan Bangka Belitung,Daging Sapi Murni,2022,April,"Rp150,035"
21,Kepulauan Riau,Daging Sapi Murni,2022,April,"Rp149,044"
31,DKI Jakarta,Daging Sapi Murni,2022,April,"Rp140,688"
32,Jawa Barat,Daging Sapi Murni,2022,April,"Rp136,262"
33,Jawa Tengah,Daging Sapi Murni,2022,April,"Rp126,221"
34,DI Yogyakarta,Daging Sapi Murni,2022,April,"Rp129,812"
35,Jawa Timur,Daging Sapi Murni,2022,April,"Rp116,853"
36,Banten,Daging Sapi Murni,2022,April,"Rp139,238"
51,Bali,Daging Sapi Murni,2022,April,"Rp114,247"
52,Nusa Tenggara Barat,Daging Sapi Murni,2022,April,"Rp125,058"
53,Nusa Tenggara Timur,Daging Sapi Murni,2022,April,"Rp112,140"
61,Kalimantan Barat,Daging Sapi Murni,2022,April,"Rp146,525"
62,Kalimantan Tengah,Daging Sapi Murni,2022,April,"Rp141,880"
63,Kalimantan Selatan,Daging Sapi Murni,2022,April,"Rp136,128"
64,Kalimantan Timur,Daging Sapi Murni,2022,April,"Rp144,897"
65,Kalimantan Utara,Daging Sapi Murni,2022,April,"Rp147,773"
71,Sulawesi Utara,Daging Sapi Murni,2022,April,"Rp130,195"
72,Sulawesi Tengah,Daging Sapi Murni,2022,April,"Rp134,279"
73,Sulawesi Selatan,Daging Sapi Murni,2022,April,"Rp122,127"
74,Sulawesi Tenggara,Daging Sapi Murni,2022,April,"Rp128,641"
75,Gorontalo,Daging Sapi Murni,2022,April,"Rp132,041"
76,Sulawesi Barat,Daging Sapi Murni,2022,April,"Rp129,784"
81,Maluku,Daging Sapi Murni,2022,April,"Rp117,727"
82,Maluku Utara,Daging Sapi Murni,2022,April,"Rp126,165"
91,Papua Barat,Daging Sapi Murni,2022,April,"Rp134,019"
94,Papua,Daging Sapi Murni,2022,April,"Rp139,496"
11,Aceh,Daging Ayam Ras,2022,April,"Rp30,050"
12,Sumatera Utara,Daging Ayam Ras,2022,April,"Rp34,746"
13,Sumatera Barat,Daging Ayam Ras,2022,April,"Rp32,544"
14,Riau,Daging Ayam Ras,2022,April,"Rp34,557"
15,Jambi,Daging Ayam Ras,2022,April,"Rp36,606"
16,Sumatera Selatan,Daging Ayam Ras,2022,April,"Rp34,858"
17,Bengkulu,Daging Ayam Ras,2022,April,"Rp39,133"
18,Lampung,Daging Ayam Ras,2022,April,"Rp34,268"
19,Kepulauan Bangka Belitung,Daging Ayam Ras,2022,April,"Rp40,939"
21,Kepulauan Riau,Daging Ayam Ras,2022,April,"Rp40,865"
31,DKI Jakarta,Daging Ayam Ras,2022,April,"Rp38,659"
32,Jawa Barat,Daging Ayam Ras,2022,April,"Rp38,473"
33,Jawa Tengah,Daging Ayam Ras,2022,April,"Rp37,385"
34,DI Yogyakarta,Daging Ayam Ras,2022,April,"Rp37,594"
35,Jawa Timur,Daging Ayam Ras,2022,April,"Rp36,554"
36,Banten,Daging Ayam Ras,2022,April,"Rp39,067"
51,Bali,Daging Ayam Ras,2022,April,"Rp40,038"
52,Nusa Tenggara Barat,Daging Ayam Ras,2022,April,"Rp45,162"
53,Nusa Tenggara Timur,Daging Ayam Ras,2022,April,"Rp45,497"
61,Kalimantan Barat,Daging Ayam Ras,2022,April,"Rp43,259"
62,Kalimantan Tengah,Daging Ayam Ras,2022,April,"Rp42,724"
63,Kalimantan Selatan,Daging Ayam Ras,2022,April,"Rp34,172"
64,Kalimantan Timur,Daging Ayam Ras,2022,April,"Rp41,485"
65,Kalimantan Utara,Daging Ayam Ras,2022,April,"Rp45,029"
71,Sulawesi Utara,Daging Ayam Ras,2022,April,"Rp39,628"
72,Sulawesi Tengah,Daging Ayam Ras,2022,April,"Rp41,118"
73,Sulawesi Selatan,Daging Ayam Ras,2022,April,"Rp30,495"
74,Sulawesi Tenggara,Daging Ayam Ras,2022,April,"Rp36,804"
75,Gorontalo,Daging Ayam Ras,2022,April,"Rp35,421"
76,Sulawesi Barat,Daging Ayam Ras,2022,April,"Rp31,565"
81,Maluku,Daging Ayam Ras,2022,April,"Rp47,855"
82,Maluku Utara,Daging Ayam Ras,2022,April,"Rp47,294"
91,Papua Barat,Daging Ayam Ras,2022,April,"Rp50,023"
94,Papua,Daging Ayam Ras,2022,April,"Rp43,548"
11,Aceh,Telur Ayam Ras,2022,April,"Rp21,372"
12,Sumatera Utara,Telur Ayam Ras,2022,April,"Rp24,789"
13,Sumatera Barat,Telur Ayam Ras,2022,April,"Rp22,933"
14,Riau,Telur Ayam Ras,2022,April,"Rp23,489"
15,Jambi,Telur Ayam Ras,2022,April,"Rp24,078"
16,Sumatera Selatan,Telur Ayam Ras,2022,April,"Rp24,099"
17,Bengkulu,Telur Ayam Ras,2022,April,"Rp22,330"
18,Lampung,Telur Ayam Ras,2022,April,"Rp25,278"
19,Kepulauan Bangka Belitung,Telur Ayam Ras,2022,April,"Rp26,787"
21,Kepulauan Riau,Telur Ayam Ras,2022,April,"Rp25,373"
31,DKI Jakarta,Telur Ayam Ras,2022,April,"Rp25,936"
32,Jawa Barat,Telur Ayam Ras,2022,April,"Rp25,061"
33,Jawa Tengah,Telur Ayam Ras,2022,April,"Rp24,528"
34,DI Yogyakarta,Telur Ayam Ras,2022,April,"Rp24,641"
35,Jawa Timur,Telur Ayam Ras,2022,April,"Rp24,140"
36,Banten,Telur Ayam Ras,2022,April,"Rp24,462"
51,Bali,Telur Ayam Ras,2022,April,"Rp22,417"
52,Nusa Tenggara Barat,Telur Ayam Ras,2022,April,"Rp25,188"
53,Nusa Tenggara Timur,Telur Ayam Ras,2022,April,"Rp28,701"
61,Kalimantan Barat,Telur Ayam Ras,2022,April,"Rp29,722"
62,Kalimantan Tengah,Telur Ayam Ras,2022,April,"Rp26,655"
63,Kalimantan Selatan,Telur Ayam Ras,2022,April,"Rp25,483"
64,Kalimantan Timur,Telur Ayam Ras,2022,April,"Rp29,522"
65,Kalimantan Utara,Telur Ayam Ras,2022,April,"Rp27,700"
71,Sulawesi Utara,Telur Ayam Ras,2022,April,"Rp29,085"
72,Sulawesi Tengah,Telur Ayam Ras,2022,April,"Rp26,203"
73,Sulawesi Selatan,Telur Ayam Ras,2022,April,"Rp22,302"
74,Sulawesi Tenggara,Telur Ayam Ras,2022,April,"Rp24,920"
75,Gorontalo,Telur Ayam Ras,2022,April,"Rp27,467"
76,Sulawesi Barat,Telur Ayam Ras,2022,April,"Rp21,543"
81,Maluku,Telur Ayam Ras,2022,April,"Rp32,690"
82,Maluku Utara,Telur Ayam Ras,2022,April,"Rp31,454"
91,Papua Barat,Telur Ayam Ras,2022,April,"Rp35,155"
94,Papua,Telur Ayam Ras,2022,April,"Rp36,579"
11,Aceh,Gula Pasir Lokal/Curah,2022,April,"Rp14,923"
12,Sumatera Utara,Gula Pasir Lokal/Curah,2022,April,"Rp14,907"
13,Sumatera Barat,Gula Pasir Lokal/Curah,2022,April,"Rp15,142"
14,Riau,Gula Pasir Lokal/Curah,2022,April,"Rp14,570"
15,Jambi,Gula Pasir Lokal/Curah,2022,April,"Rp14,255"
16,Sumatera Selatan,Gula Pasir Lokal/Curah,2022,April,"Rp14,050"
17,Bengkulu,Gula Pasir Lokal/Curah,2022,April,"Rp14,563"
18,Lampung,Gula Pasir Lokal/Curah,2022,April,"Rp14,330"
19,Kepulauan Bangka Belitung,Gula Pasir Lokal/Curah,2022,April,"Rp14,836"
21,Kepulauan Riau,Gula Pasir Lokal/Curah,2022,April,"Rp13,141"
31,DKI Jakarta,Gula Pasir Lokal/Curah,2022,April,"Rp15,027"
32,Jawa Barat,Gula Pasir Lokal/Curah,2022,April,"Rp14,515"
33,Jawa Tengah,Gula Pasir Lokal/Curah,2022,April,"Rp14,183"
34,DI Yogyakarta,Gula Pasir Lokal/Curah,2022,April,"Rp13,993"
35,Jawa Timur,Gula Pasir Lokal/Curah,2022,April,"Rp13,860"
36,Banten,Gula Pasir Lokal/Curah,2022,April,"Rp14,005"
51,Bali,Gula Pasir Lokal/Curah,2022,April,"Rp14,061"
52,Nusa Tenggara Barat,Gula Pasir Lokal/Curah,2022,April,"Rp14,885"
53,Nusa Tenggara Timur,Gula Pasir Lokal/Curah,2022,April,"Rp15,199"
61,Kalimantan Barat,Gula Pasir Lokal/Curah,2022,April,"Rp14,762"
62,Kalimantan Tengah,Gula Pasir Lokal/Curah,2022,April,"Rp14,934"
63,Kalimantan Selatan,Gula Pasir Lokal/Curah,2022,April,"Rp14,592"
64,Kalimantan Timur,Gula Pasir Lokal/Curah,2022,April,"Rp16,043"
65,Kalimantan Utara,Gula Pasir Lokal/Curah,2022,April,"Rp15,758"
71,Sulawesi Utara,Gula Pasir Lokal/Curah,2022,April,"Rp15,698"
72,Sulawesi Tengah,Gula Pasir Lokal/Curah,2022,April,"Rp15,706"
73,Sulawesi Selatan,Gula Pasir Lokal/Curah,2022,April,"Rp14,649"
74,Sulawesi Tenggara,Gula Pasir Lokal/Curah,2022,April,"Rp15,125"
75,Gorontalo,Gula Pasir Lokal/Curah,2022,April,"Rp15,203"
76,Sulawesi Barat,Gula Pasir Lokal/Curah,2022,April,"Rp14,979"
81,Maluku,Gula Pasir Lokal/Curah,2022,April,"Rp16,033"
82,Maluku Utara,Gula Pasir Lokal/Curah,2022,April,"Rp15,754"
91,Papua Barat,Gula Pasir Lokal/Curah,2022,April,"Rp16,081"
94,Papua,Gula Pasir Lokal/Curah,2022,April,"Rp16,284"
11,Aceh,Minyak Goreng Kemasan,2022,April,"Rp20,651"
12,Sumatera Utara,Minyak Goreng Kemasan,2022,April,"Rp21,337"
13,Sumatera Barat,Minyak Goreng Kemasan,2022,April,"Rp21,150"
14,Riau,Minyak Goreng Kemasan,2022,April,"Rp23,248"
15,Jambi,Minyak Goreng Kemasan,2022,April,"Rp22,036"
16,Sumatera Selatan,Minyak Goreng Kemasan,2022,April,"Rp24,008"
17,Bengkulu,Minyak Goreng Kemasan,2022,April,"Rp24,057"
18,Lampung,Minyak Goreng Kemasan,2022,April,"Rp24,450"
19,Kepulauan Bangka Belitung,Minyak Goreng Kemasan,2022,April,"Rp24,285"
21,Kepulauan Riau,Minyak Goreng Kemasan,2022,April,"Rp23,356"
31,DKI Jakarta,Minyak Goreng Kemasan,2022,April,"Rp22,270"
32,Jawa Barat,Minyak Goreng Kemasan,2022,April,"Rp23,793"
33,Jawa Tengah,Minyak Goreng Kemasan,2022,April,"Rp23,385"
34,DI Yogyakarta,Minyak Goreng Kemasan,2022,April,"Rp22,855"
35,Jawa Timur,Minyak Goreng Kemasan,2022,April,"Rp23,103"
36,Banten,Minyak Goreng Kemasan,2022,April,"Rp22,576"
51,Bali,Minyak Goreng Kemasan,2022,April,"Rp24,442"
52,Nusa Tenggara Barat,Minyak Goreng Kemasan,2022,April,"Rp24,858"
53,Nusa Tenggara Timur,Minyak Goreng Kemasan,2022,April,"Rp27,636"
61,Kalimantan Barat,Minyak Goreng Kemasan,2022,April,"Rp26,500"
62,Kalimantan Tengah,Minyak Goreng Kemasan,2022,April,"Rp25,067"
63,Kalimantan Selatan,Minyak Goreng Kemasan,2022,April,"Rp24,763"
64,Kalimantan Timur,Minyak Goreng Kemasan,2022,April,"Rp28,216"
65,Kalimantan Utara,Minyak Goreng Kemasan,2022,April,"Rp26,700"
71,Sulawesi Utara,Minyak Goreng Kemasan,2022,April,"Rp26,046"
72,Sulawesi Tengah,Minyak Goreng Kemasan,2022,April,"Rp28,958"
73,Sulawesi Selatan,Minyak Goreng Kemasan,2022,April,"Rp25,061"
74,Sulawesi Tenggara,Minyak Goreng Kemasan,2022,April,"Rp34,266"
75,Gorontalo,Minyak Goreng Kemasan,2022,April,"Rp25,558"
76,Sulawesi Barat,Minyak Goreng Kemasan,2022,April,"Rp24,849"
81,Maluku,Minyak Goreng Kemasan,2022,April,"Rp26,550"
82,Maluku Utara,Minyak Goreng Kemasan,2022,April,"Rp25,519"
91,Papua Barat,Minyak Goreng Kemasan,2022,April,"Rp28,055"
94,Papua,Minyak Goreng Kemasan,2022,April,"Rp27,157"
11,Aceh,Beras Premium,2022,Mei,"Rp11,756"
12,Sumatera Utara,Beras Premium,2022,Mei,"Rp12,463"
13,Sumatera Barat,Beras Premium,2022,Mei,"Rp13,365"
14,Riau,Beras Premium,2022,Mei,"Rp14,535"
15,Jambi,Beras Premium,2022,Mei,"Rp11,963"
16,Sumatera Selatan,Beras Premium,2022,Mei,"Rp11,449"
17,Bengkulu,Beras Premium,2022,Mei,"Rp11,478"
18,Lampung,Beras Premium,2022,Mei,"Rp11,415"
19,Kepulauan Bangka Belitung,Beras Premium,2022,Mei,"Rp12,353"
21,Kepulauan Riau,Beras Premium,2022,Mei,"Rp14,363"
31,DKI Jakarta,Beras Premium,2022,Mei,"Rp12,351"
32,Jawa Barat,Beras Premium,2022,Mei,"Rp11,585"
33,Jawa Tengah,Beras Premium,2022,Mei,"Rp11,475"
34,DI Yogyakarta,Beras Premium,2022,Mei,"Rp11,273"
35,Jawa Timur,Beras Premium,2022,Mei,"Rp11,396"
36,Banten,Beras Premium,2022,Mei,"Rp11,292"
51,Bali,Beras Premium,2022,Mei,"Rp11,534"
52,Nusa Tenggara Barat,Beras Premium,2022,Mei,"Rp10,581"
53,Nusa Tenggara Timur,Beras Premium,2022,Mei,"Rp12,377"
61,Kalimantan Barat,Beras Premium,2022,Mei,"Rp13,989"
62,Kalimantan Tengah,Beras Premium,2022,Mei,"Rp14,890"
63,Kalimantan Selatan,Beras Premium,2022,Mei,"Rp15,032"
64,Kalimantan Timur,Beras Premium,2022,Mei,"Rp13,359"
65,Kalimantan Utara,Beras Premium,2022,Mei,"Rp14,043"
71,Sulawesi Utara,Beras Premium,2022,Mei,"Rp11,797"
72,Sulawesi Tengah,Beras Premium,2022,Mei,"Rp12,034"
73,Sulawesi Selatan,Beras Premium,2022,Mei,"Rp10,919"
74,Sulawesi Tenggara,Beras Premium,2022,Mei,"Rp11,636"
75,Gorontalo,Beras Premium,2022,Mei,"Rp11,248"
76,Sulawesi Barat,Beras Premium,2022,Mei,"Rp11,358"
81,Maluku,Beras Premium,2022,Mei,"Rp14,528"
82,Maluku Utara,Beras Premium,2022,Mei,"Rp13,934"
91,Papua Barat,Beras Premium,2022,Mei,"Rp15,221"
94,Papua,Beras Premium,2022,Mei,"Rp15,264"
11,Aceh,Beras Medium,2022,Mei,"Rp10,738"
12,Sumatera Utara,Beras Medium,2022,Mei,"Rp11,155"
13,Sumatera Barat,Beras Medium,2022,Mei,"Rp12,193"
14,Riau,Beras Medium,2022,Mei,"Rp12,589"
15,Jambi,Beras Medium,2022,Mei,"Rp10,246"
16,Sumatera Selatan,Beras Medium,2022,Mei,"Rp10,126"
17,Bengkulu,Beras Medium,2022,Mei,"Rp10,193"
18,Lampung,Beras Medium,2022,Mei,"Rp9,841"
19,Kepulauan Bangka Belitung,Beras Medium,2022,Mei,"Rp10,235"
21,Kepulauan Riau,Beras Medium,2022,Mei,"Rp13,003"
31,DKI Jakarta,Beras Medium,2022,Mei,"Rp10,470"
32,Jawa Barat,Beras Medium,2022,Mei,"Rp10,187"
33,Jawa Tengah,Beras Medium,2022,Mei,"Rp10,061"
34,DI Yogyakarta,Beras Medium,2022,Mei,"Rp9,552"
35,Jawa Timur,Beras Medium,2022,Mei,"Rp10,039"
36,Banten,Beras Medium,2022,Mei,"Rp9,908"
51,Bali,Beras Medium,2022,Mei,"Rp10,411"
52,Nusa Tenggara Barat,Beras Medium,2022,Mei,"Rp9,587"
53,Nusa Tenggara Timur,Beras Medium,2022,Mei,"Rp10,663"
61,Kalimantan Barat,Beras Medium,2022,Mei,"Rp12,167"
62,Kalimantan Tengah,Beras Medium,2022,Mei,"Rp11,871"
63,Kalimantan Selatan,Beras Medium,2022,Mei,"Rp11,757"
64,Kalimantan Timur,Beras Medium,2022,Mei,"Rp11,720"
65,Kalimantan Utara,Beras Medium,2022,Mei,"Rp12,409"
71,Sulawesi Utara,Beras Medium,2022,Mei,"Rp10,674"
72,Sulawesi Tengah,Beras Medium,2022,Mei,"Rp10,456"
73,Sulawesi Selatan,Beras Medium,2022,Mei,"Rp9,560"
74,Sulawesi Tenggara,Beras Medium,2022,Mei,"Rp10,254"
75,Gorontalo,Beras Medium,2022,Mei,"Rp10,333"
76,Sulawesi Barat,Beras Medium,2022,Mei,"Rp9,691"
81,Maluku,Beras Medium,2022,Mei,"Rp12,440"
82,Maluku Utara,Beras Medium,2022,Mei,"Rp12,647"
91,Papua Barat,Beras Medium,2022,Mei,"Rp13,233"
94,Papua,Beras Medium,2022,Mei,"Rp13,354"
11,Aceh,Kedelai Biji Kering,2022,Mei,"Rp13,059"
12,Sumatera Utara,Kedelai Biji Kering,2022,Mei,"Rp13,404"
13,Sumatera Barat,Kedelai Biji Kering,2022,Mei,"Rp13,121"
14,Riau,Kedelai Biji Kering,2022,Mei,"Rp13,744"
15,Jambi,Kedelai Biji Kering,2022,Mei,"Rp13,090"
16,Sumatera Selatan,Kedelai Biji Kering,2022,Mei,"Rp13,166"
17,Bengkulu,Kedelai Biji Kering,2022,Mei,"Rp12,676"
18,Lampung,Kedelai Biji Kering,2022,Mei,"Rp13,308"
19,Kepulauan Bangka Belitung,Kedelai Biji Kering,2022,Mei,"Rp14,054"
21,Kepulauan Riau,Kedelai Biji Kering,2022,Mei,"Rp13,988"
31,DKI Jakarta,Kedelai Biji Kering,2022,Mei,"Rp12,962"
32,Jawa Barat,Kedelai Biji Kering,2022,Mei,"Rp13,628"
33,Jawa Tengah,Kedelai Biji Kering,2022,Mei,"Rp12,816"
34,DI Yogyakarta,Kedelai Biji Kering,2022,Mei,"Rp12,776"
35,Jawa Timur,Kedelai Biji Kering,2022,Mei,"Rp12,970"
36,Banten,Kedelai Biji Kering,2022,Mei,"Rp13,865"
51,Bali,Kedelai Biji Kering,2022,Mei,"Rp13,524"
52,Nusa Tenggara Barat,Kedelai Biji Kering,2022,Mei,"Rp14,630"
53,Nusa Tenggara Timur,Kedelai Biji Kering,2022,Mei,"Rp15,089"
61,Kalimantan Barat,Kedelai Biji Kering,2022,Mei,"Rp14,463"
62,Kalimantan Tengah,Kedelai Biji Kering,2022,Mei,"Rp14,467"
63,Kalimantan Selatan,Kedelai Biji Kering,2022,Mei,"Rp13,705"
64,Kalimantan Timur,Kedelai Biji Kering,2022,Mei,"Rp14,057"
65,Kalimantan Utara,Kedelai Biji Kering,2022,Mei,"Rp15,107"
71,Sulawesi Utara,Kedelai Biji Kering,2022,Mei,"Rp13,831"
72,Sulawesi Tengah,Kedelai Biji Kering,2022,Mei,"Rp14,600"
73,Sulawesi Selatan,Kedelai Biji Kering,2022,Mei,"Rp14,592"
74,Sulawesi Tenggara,Kedelai Biji Kering,2022,Mei,"Rp11,885"
75,Gorontalo,Kedelai Biji Kering,2022,Mei,-
76,Sulawesi Barat,Kedelai Biji Kering,2022,Mei,"Rp13,593"
81,Maluku,Kedelai Biji Kering,2022,Mei,"Rp15,255"
82,Maluku Utara,Kedelai Biji Kering,2022,Mei,"Rp15,027"
91,Papua Barat,Kedelai Biji Kering,2022,Mei,"Rp15,179"
94,Papua,Kedelai Biji Kering,2022,Mei,"Rp15,982"
11,Aceh,Bawang Merah,2022,Mei,"Rp37,046"
12,Sumatera Utara,Bawang Merah,2022,Mei,"Rp38,360"
13,Sumatera Barat,Bawang Merah,2022,Mei,"Rp42,661"
14,Riau,Bawang Merah,2022,Mei,"Rp42,168"
15,Jambi,Bawang Merah,2022,Mei,"Rp37,264"
16,Sumatera Selatan,Bawang Merah,2022,Mei,"Rp40,700"
17,Bengkulu,Bawang Merah,2022,Mei,"Rp40,879"
18,Lampung,Bawang Merah,2022,Mei,"Rp39,569"
19,Kepulauan Bangka Belitung,Bawang Merah,2022,Mei,"Rp47,446"
21,Kepulauan Riau,Bawang Merah,2022,Mei,"Rp32,914"
31,DKI Jakarta,Bawang Merah,2022,Mei,"Rp46,929"
32,Jawa Barat,Bawang Merah,2022,Mei,"Rp37,500"
33,Jawa Tengah,Bawang Merah,2022,Mei,"Rp38,163"
34,DI Yogyakarta,Bawang Merah,2022,Mei,"Rp34,048"
35,Jawa Timur,Bawang Merah,2022,Mei,"Rp33,814"
36,Banten,Bawang Merah,2022,Mei,"Rp42,267"
51,Bali,Bawang Merah,2022,Mei,"Rp28,834"
52,Nusa Tenggara Barat,Bawang Merah,2022,Mei,"Rp31,038"
53,Nusa Tenggara Timur,Bawang Merah,2022,Mei,"Rp32,689"
61,Kalimantan Barat,Bawang Merah,2022,Mei,"Rp32,830"
62,Kalimantan Tengah,Bawang Merah,2022,Mei,"Rp40,233"
63,Kalimantan Selatan,Bawang Merah,2022,Mei,"Rp38,922"
64,Kalimantan Timur,Bawang Merah,2022,Mei,"Rp38,437"
65,Kalimantan Utara,Bawang Merah,2022,Mei,"Rp40,781"
71,Sulawesi Utara,Bawang Merah,2022,Mei,"Rp41,308"
72,Sulawesi Tengah,Bawang Merah,2022,Mei,"Rp36,505"
73,Sulawesi Selatan,Bawang Merah,2022,Mei,"Rp30,791"
74,Sulawesi Tenggara,Bawang Merah,2022,Mei,"Rp36,771"
75,Gorontalo,Bawang Merah,2022,Mei,"Rp41,354"
76,Sulawesi Barat,Bawang Merah,2022,Mei,"Rp33,968"
81,Maluku,Bawang Merah,2022,Mei,"Rp42,670"
82,Maluku Utara,Bawang Merah,2022,Mei,"Rp48,381"
91,Papua Barat,Bawang Merah,2022,Mei,"Rp53,011"
94,Papua,Bawang Merah,2022,Mei,"Rp53,006"
11,Aceh,Bawang Putih (Bonggol),2022,Mei,"Rp29,003"
12,Sumatera Utara,Bawang Putih (Bonggol),2022,Mei,"Rp29,790"
13,Sumatera Barat,Bawang Putih (Bonggol),2022,Mei,"Rp28,238"
14,Riau,Bawang Putih (Bonggol),2022,Mei,"Rp28,508"
15,Jambi,Bawang Putih (Bonggol),2022,Mei,"Rp27,360"
16,Sumatera Selatan,Bawang Putih (Bonggol),2022,Mei,"Rp30,183"
17,Bengkulu,Bawang Putih (Bonggol),2022,Mei,"Rp29,506"
18,Lampung,Bawang Putih (Bonggol),2022,Mei,"Rp28,732"
19,Kepulauan Bangka Belitung,Bawang Putih (Bonggol),2022,Mei,"Rp30,873"
21,Kepulauan Riau,Bawang Putih (Bonggol),2022,Mei,"Rp30,065"
31,DKI Jakarta,Bawang Putih (Bonggol),2022,Mei,"Rp33,097"
32,Jawa Barat,Bawang Putih (Bonggol),2022,Mei,"Rp30,032"
33,Jawa Tengah,Bawang Putih (Bonggol),2022,Mei,"Rp27,397"
34,DI Yogyakarta,Bawang Putih (Bonggol),2022,Mei,"Rp26,289"
35,Jawa Timur,Bawang Putih (Bonggol),2022,Mei,"Rp23,627"
36,Banten,Bawang Putih (Bonggol),2022,Mei,"Rp29,203"
51,Bali,Bawang Putih (Bonggol),2022,Mei,"Rp21,913"
52,Nusa Tenggara Barat,Bawang Putih (Bonggol),2022,Mei,"Rp27,711"
53,Nusa Tenggara Timur,Bawang Putih (Bonggol),2022,Mei,"Rp34,084"
61,Kalimantan Barat,Bawang Putih (Bonggol),2022,Mei,"Rp28,843"
62,Kalimantan Tengah,Bawang Putih (Bonggol),2022,Mei,"Rp33,399"
63,Kalimantan Selatan,Bawang Putih (Bonggol),2022,Mei,"Rp28,195"
64,Kalimantan Timur,Bawang Putih (Bonggol),2022,Mei,"Rp30,954"
65,Kalimantan Utara,Bawang Putih (Bonggol),2022,Mei,"Rp36,266"
71,Sulawesi Utara,Bawang Putih (Bonggol),2022,Mei,"Rp37,983"
72,Sulawesi Tengah,Bawang Putih (Bonggol),2022,Mei,"Rp34,573"
73,Sulawesi Selatan,Bawang Putih (Bonggol),2022,Mei,"Rp27,770"
74,Sulawesi Tenggara,Bawang Putih (Bonggol),2022,Mei,"Rp34,920"
75,Gorontalo,Bawang Putih (Bonggol),2022,Mei,"Rp34,668"
76,Sulawesi Barat,Bawang Putih (Bonggol),2022,Mei,"Rp29,190"
81,Maluku,Bawang Putih (Bonggol),2022,Mei,"Rp39,278"
82,Maluku Utara,Bawang Putih (Bonggol),2022,Mei,"Rp44,358"
91,Papua Barat,Bawang Putih (Bonggol),2022,Mei,"Rp44,967"
94,Papua,Bawang Putih (Bonggol),2022,Mei,"Rp43,203"
11,Aceh,Cabai Merah Keriting,2022,Mei,"Rp34,702"
12,Sumatera Utara,Cabai Merah Keriting,2022,Mei,"Rp30,801"
13,Sumatera Barat,Cabai Merah Keriting,2022,Mei,"Rp33,418"
14,Riau,Cabai Merah Keriting,2022,Mei,"Rp39,054"
15,Jambi,Cabai Merah Keriting,2022,Mei,"Rp32,419"
16,Sumatera Selatan,Cabai Merah Keriting,2022,Mei,"Rp48,680"
